Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Funding Status,Investor Names
Seed Round - Solid,https://www.crunchbase.com/funding_round/solidfi-seed--1a17d592,Solid,https://www.crunchbase.com/organization/solidfi,Seed,5700000,USD,5700000,2020-04-29,,,,Solid is a Modern Banking Platform that instantly creates bank accounts & cards for your customers.,"Banking, Financial Services, FinTech, Virtual Currency","San Mateo, California, United States, North America",https://solidfi.com,Less than $1M,Early Stage Venture,"Abstract Ventures, Backend Capital, Base10 Partners, Inaki Berenguer, Jonathan Weiner, Lawrence Chu, Manu Prasanna, Michael Vaughan, Techstars, The Fund, Two Culture Capital"
Seed Round - One Step Software,https://www.crunchbase.com/funding_round/one-step-seed--7b5bc91e,One Step Software,https://www.crunchbase.com/organization/one-step,Seed,1000000,USD,1000000,2018-07-01,,,,One Step is a fast growing technology company in the sober living space.,"Health Care, Real Estate, Rehabilitation, Software, Wellness","Los Angeles, California, United States, North America",http://www.onestepsoftware.com/,Less than $1M,Seed,"Anthony Pompliano, Formation Capital, Hustle Fund, Jenny Fielding, Kima Ventures, Palm Drive Capital, Right Side Capital Management, Social Capital, T5 Capital, Techstars, Techstars New York City Accelerator"
Pre Seed Round - Accountancy Cloud,https://www.crunchbase.com/funding_round/the-accountancy-cloud-pre-seed--f94117fa,Accountancy Cloud,https://www.crunchbase.com/organization/the-accountancy-cloud,Pre-Seed,,,,2020-01-27,,,,Accountancy Cloud provides the best CFOs and full finance stack for entrepreneurs.,"Accounting, Business Intelligence, Finance, Financial Services","London, England, United Kingdom, Europe",https://theaccountancycloud.com,Less than $1M,Seed,"Barclays Accelerator, powered by Techstars - London, Techstars"
Pre Seed Round - Messy.fm: Audio for Teams,https://www.crunchbase.com/funding_round/messy-fm-pre-seed--bcb12bdf,Messy.fm: Audio for Teams,https://www.crunchbase.com/organization/messy-fm,Pre-Seed,,,,2019-07-15,,,,"Private podcasting software for deskless and distributed workforce communications. Enterprise, SaaS, Audio.","Enterprise Software, Podcast, SaaS, Software","Orlando, Florida, United States, North America",https://www.messy.fm/,,Seed,"Comcast NBCUniversal LIFT Labs Accelerator, Powered by Techstars, Randi Zuckerberg, Techstars"
Seed Round - Ask Lorem,https://www.crunchbase.com/funding_round/lorem-technologies-seed--62ecf790,Ask Lorem,https://www.crunchbase.com/organization/lorem-technologies,Seed,1100000,USD,1100000,2017-06-02,,,,Instant access to high-quality & affordable freelance talent. (We're hiring!),"Digital Marketing, Freelance, Web Design, Web Development","New York, New York, United States, North America",https://asklorem.com,,Seed,"Flybridge, Founder Collective, Frederick Townes, Randy Parker, Right Side Capital Management, Techstars, Techstars Boston Accelerator"
Pre Seed Round - Cinchy,https://www.crunchbase.com/funding_round/cinchy-pre-seed--20740b69,Cinchy,https://www.crunchbase.com/organization/cinchy,Pre-Seed,,,,2018-01-22,,,,Eliminate Integration and double your IT capacity with the Autonomous Data Fabric.,"Collaboration, Data Integration, Enterprise Software","Toronto, Ontario, Canada, North America",http://www.cinchy.com,$1M to $10M,Early Stage Venture,"DMZ, Techstars, Techstars Toronto Accelerator"
Pre Seed Round - Inkblot,https://www.crunchbase.com/funding_round/inkblot-pre-seed--1f8c8a55,Inkblot,https://www.crunchbase.com/organization/inkblot,Pre-Seed,,,,2019-02-04,,,,"Inkblot is a Canada’s top high-quality, secure and affordable video counselling service.",Health Care,"Toronto, Ontario, Canada, North America",https://inkblottherapy.com/,$1M to $10M,M&A,"DMZ, Techstars, Techstars Toronto Accelerator"
Pre Seed Round - Audigo,https://www.crunchbase.com/funding_round/audigo-labs-pre-seed--5e43a06b,Audigo,https://www.crunchbase.com/organization/audigo-labs,Pre-Seed,,,,2020-02-03,,,,"Audigo’s app, cloud services, and connected devices enable anyone to record, edit, collaborate with, share and live stream professional sounding audio or video content.","Apps, Audio, Mobile Apps, Software","San Francisco, California, United States, North America",https://www.audigolabs.com/,,Seed,"Bolt, Techstars, Techstars Music"
Pre Seed Round - Paperchain,https://www.crunchbase.com/funding_round/paperchain-pre-seed--c1603c25,Paperchain,https://www.crunchbase.com/organization/paperchain,Pre-Seed,230000,USD,230000,2019-01-31,,,,A wallet and card funded by your streaming revenues. Every day. Paperchain is a digital wallet infrastructure powering the next generation of creators and creative media.,"Analytics, Blockchain, Cryptocurrency, Film, Media and Entertainment, Music, Software","New York, New York, United States, North America",https://www.paperchain.io,$10M to $50M,Seed,"Alchemist Blockchain Techstars Accelerator, Colleen Theis, Evgeny Gokhberg & Alice Kletskaia, Techstars"
Pre Seed Round - SpotCrowd,https://www.crunchbase.com/funding_round/spotcrowd-pre-seed--aab58331,SpotCrowd,https://www.crunchbase.com/organization/spotcrowd,Pre-Seed,,,,2017-07-17,,,,SpotCrowd developing technology to help make an impact on one of the biggest crimes & safer retail environment tomorrow.,"Information Technology, Security","New York, New York, United States, North America",https://www.spotcrowd.com/,Less than $1M,Seed,"Matchstick Ventures, Techstars, Techstars Retail Accelerator"
Pre Seed Round - Mortar Data,https://www.crunchbase.com/funding_round/mortar-data-pre-seed--1e79e5bf,Mortar Data,https://www.crunchbase.com/organization/mortar-data,Pre-Seed,,,,2012-01-24,,,,Mortar Data is a platform for big data processing and analysis that provides a cloud-based service.,"Big Data, Cloud Computing, Finance, Open Source, PaaS, Software","New York, New York, United States, North America",http://www.mortardata.com,$1M to $10M,M&A,"Right Side Capital Management, Techstars, Techstars Boston Accelerator"
Seed Round - SOZIE,https://www.crunchbase.com/funding_round/sozie-seed--b4d89bac,SOZIE,https://www.crunchbase.com/organization/sozie,Seed,120000,USD,120000,2018-07-18,,,,Sozie is the leading on-demand community and employee generated content platform for brands and retailers globally.,"E-Commerce, Retail Technology","London, England, United Kingdom, Europe",http://www.sozie.com/,,Seed,"Matchstick Ventures, Techstars, Techstars Retail Accelerator"
Pre Seed Round - Beagle Learning,https://www.crunchbase.com/funding_round/beagle-learning-pre-seed--27ed4ced,Beagle Learning,https://www.crunchbase.com/organization/beagle-learning,Pre-Seed,290000,USD,290000,2020-02-10,,,,Beagle Learning provides software that accelerates learning and strategic decision making using custom built AI.,"Artificial Intelligence, EdTech, Education, Machine Learning, SaaS, Software","Boston, Massachusetts, United States, North America",https://www.beaglelearning.com/,$1M to $10M,Seed,"Air Force Accelerator Powered by Techstars, ASU ScaleU, David Jiang, LearnLaunch Accelerator, Social Capital, Techstars"
Seed Round - Distil Networks,https://www.crunchbase.com/funding_round/distil-seed--b925b639,Distil Networks,https://www.crunchbase.com/organization/distil,Seed,1800000,USD,1800000,2013-01-24,,,,Distil Networks specializes in bot detection and mitigation focused on stopping automated attacks to make the web more secure.,"Content, Information Technology, Security, Web Hosting","Arlington, Virginia, United States, North America",http://www.distilnetworks.com,$10M to $50M,M&A,"Cloud Power Capital, Dingman Center for Entrepreneurship, ff Venture Capital, IDEA Fund Partners, Techstars, Techstars Ventures"
Seed Round - Conspire,https://www.crunchbase.com/funding_round/conspire-seed--d69599e6,Conspire,https://www.crunchbase.com/organization/conspire,Seed,18000,USD,18000,2013-01-14,,,,"Conspire provides detailed analytics on email contacts, enabling users to reach any company or person through their extended network.","Analytics, Big Data, Email, Professional Networking","Boulder, Colorado, United States, North America",http://www.conspire.com,,M&A,"Founder Friendly Labs, Right Side Capital Management, Techstars, Techstars Cloud"
Pre Seed Round - Brizi,https://www.crunchbase.com/funding_round/brizi-pre-seed--9d294bae,Brizi,https://www.crunchbase.com/organization/brizi,Pre-Seed,300000,USD,300000,2017-02-06,,,,Brizi lets anyone tap into nearby cameras to capture group memories at iconic places.,"Augmented Reality, Big Data, Digital Media, Marketing, Sponsorship, Sports","Toronto, Ontario, Canada, North America",http://www.brizicam.com/,$1M to $10M,Seed,"DMZ, Techstars, Techstars Boston Accelerator"
Seed Round - Given Goods,https://www.crunchbase.com/funding_round/given-goods-seed--d53a8806,Given Goods,https://www.crunchbase.com/organization/given-goods,Seed,18000,USD,18000,2013-05-06,,,,Given Goods is an e-commerce platform selling social impact products.,"E-Commerce, Finance, Marketplace, Organic, Organic Food","Boulder, Colorado, United States, North America",http://givengoods.co,$1M to $10M,Seed,"Right Side Capital Management, Techstars, Techstars Boulder Accelerator"
Pre Seed Round - VidGrid,https://www.crunchbase.com/funding_round/vidgrid-pre-seed--85e6f8fd,VidGrid,https://www.crunchbase.com/organization/vidgrid,Pre-Seed,,,,2015-11-02,,,,VidGrid is an enterprise video platform used to revolutionize communication with interactive videos.,"Computer, Software, Video","Minnesota City, Minnesota, United States, North America",https://www.vidgrid.com/,Less than $1M,M&A,"Daren Cotter, Matchstick Ventures, Techstars, Techstars Cloud"
Seed Round - Clicktivated,https://www.crunchbase.com/funding_round/clicktivated-seed--fb5c8611,Clicktivated,https://www.crunchbase.com/organization/clicktivated,Seed,,,,2018-07-18,,,,Clicktivated is an IP-protected platform that enables viewers the ability to interact with individual items inside video.,"Analytics, Information Technology, Software, Telecommunications, Video, Video Advertising","Detroit, Michigan, United States, North America",https://www.clicktivated.com,Less than $1M,Seed,"Matchstick Ventures, Techstars, Techstars Retail Accelerator"
Seed Round - MusiQuest,https://www.crunchbase.com/funding_round/edify-seed--8a3a4f9d,MusiQuest,https://www.crunchbase.com/organization/edify,Seed,118000,USD,118000,2015-06-15,,,,MusiQuest is a developer of a musical application designed to help people discover their passion for music,"Apps, Computer, Music, Music Education, Software","Denver, Colorado, United States, North America",https://www.musiquest.com/,Less than $1M,Seed,"Right Side Capital Management, Techstars, Techstars Boulder Accelerator"
Pre Seed Round - Versor,https://www.crunchbase.com/funding_round/versor-pre-seed--310f2db2,Versor,https://www.crunchbase.com/organization/versor,Pre-Seed,,,,2018-09-10,,,,Versor develops software necessary for true autonomous drone flight both indoors and outdoors.,"Industrial Automation, Software","Oslo, Oslo, Norway, Europe",http://versor.io/,Less than $1M,Seed,"Techstars, Techstars Energy Accelerator in Partnership with Statoil"
Seed Round - Latch,https://www.crunchbase.com/funding_round/latch-seed--f1523a05,Latch,https://www.crunchbase.com/organization/latch,Seed,5500000,USD,5500000,2015-04-29,,,,Latch specializes in keyless entry security systems to open and manage every door in an apartment building from a smartphone.,"Apps, Security, Smart Home, Software","New York, New York, United States, North America",http://www.Latch.com,$10M to $50M,Early Stage Venture,"Alpaca VC, Ashish Toshniwal, Camber Creek, CEAS Investments, Hammerstone, Jaffray Woodriff, Primary Venture Partners, R/GA Accelerator, Sumit Mehra, Techstars, Third Prime"
Seed Round - Ampaire,https://www.crunchbase.com/funding_round/ampaire-seed--5cf51610,Ampaire,https://www.crunchbase.com/organization/ampaire,Seed,,,,2018-09-10,,,,"Ampaire is making flying accessible to more people by building electric aircraft that are greener, quieter, and less costly to operate.","Aerospace, Air Transportation, Automotive, Energy, Transportation","Hawthorne, California, United States, North America",https://www.ampaire.com,Less than $1M,M&A,"Techstars, Techstars Energy Accelerator in Partnership with Statoil"
Seed Round - RagnaRock Geo,https://www.crunchbase.com/funding_round/ragnarock-geo-seed--33fed982,RagnaRock Geo,https://www.crunchbase.com/organization/ragnarock-geo,Seed,120000,USD,120000,2019-08-27,,,,RagnaRock Geo is an artificial intelligent software intended to interpret seismic data company.,"Analytics, Artificial Intelligence, Data Visualization, Machine Learning, Software","Trondheim, Sor-Trondelag, Norway, Europe",https://www.ragnarockgeo.com/,Less than $1M,Seed,"Techstars, Techstars Energy Accelerator in Partnership with Statoil"
Pre Seed Round - Sensytec,https://www.crunchbase.com/funding_round/sensytec-pre-seed--dc835798,Sensytec,https://www.crunchbase.com/organization/sensytec,Pre-Seed,,,,2018-09-10,,,,Sensytec provides cloud based structural health monitoring solutions.,"Construction, Software","Houston, Texas, United States, North America",https://www.sensytec.com/,,Seed,"Techstars, Techstars Energy Accelerator in Partnership with Statoil"
Pre Seed Round - DeepStream,https://www.crunchbase.com/funding_round/deepstream-tech-pre-seed--e2e6972e,DeepStream,https://www.crunchbase.com/organization/deepstream-tech,Pre-Seed,,,,2018-09-10,,,,The fastest and most user-friendly RFx platform ever made.,"Procurement, SaaS, Software, Supply Chain Management","London, England, United Kingdom, Europe",https://deep.stream,$10M to $50M,Seed,"Techstars, Techstars Energy Accelerator in Partnership with Statoil"
Pre Seed Round - SafeEx,https://www.crunchbase.com/funding_round/safeex-pre-seed--a942bab1,SafeEx,https://www.crunchbase.com/organization/safeex,Pre-Seed,,,,2018-09-10,,,,SafeEx is an inspection and maintenance software for the oil and gas industry,"Oil and Gas, Software, Training","Nørresundby, Nordjylland, Denmark, Europe",https://safeex.com/,,Seed,"Techstars, Techstars Energy Accelerator in Partnership with Statoil"
Pre Seed Round - Interface Fluidics,https://www.crunchbase.com/funding_round/interface-fluidics-pre-seed--dbdd12b8,Interface Fluidics,https://www.crunchbase.com/organization/interface-fluidics,Pre-Seed,,,,2018-09-10,,,,Interface Fluidics is an international technology company offering innovative reservoir fluid analysis services.,"Innovation Management, Nanotechnology, Oil and Gas","Edmonton, Alberta, Canada, North America",http://www.interfacefluidics.com/,Less than $1M,Early Stage Venture,"Techstars, Techstars Energy Accelerator in Partnership with Statoil"
Seed Round - Opus 12,https://www.crunchbase.com/funding_round/opus-12-seed--6b92d6a3,Opus 12,https://www.crunchbase.com/organization/opus-12,Seed,,,,2018-09-10,,,,"Opus 12 captures carbon emissions where pollution is generated and turns the CO2 into chemicals like methane, ethylene, and ethanol.","Chemical, Environmental Consulting, Fuel, Oil and Gas","Berkeley, California, United States, North America",http://www.opus-12.com/,Less than $1M,Seed,"Techstars, Techstars Energy Accelerator in Partnership with Statoil"
